OrderID,CustomerID,Amount,Status
ORD-8491,CUST-910,4914.73,Error_404
ORD-8492,CUST-883,1091.38,Cancelled
ORD-8493,CUST-972,2852.03,Cancelled
ORD-8494,CUST-559,1920.79,Completed
ORD-8495,CUST-842,3921.88,Pending
ORD-8496,CUST-517,3031.23,Error_404
ORD-8497,CUST-607,569.32,Completed
ORD-8498,CUST-692,2163.24,Pending
ORD-8499,CUST-669,4863.88,Cancelled
ORD-8500,CUST-725,CORRUPTED_DATA,Completed
ORD-8501,CUST-814,1973.71,Completed
ORD-8502,CUST-629,4064.69,Error_404
ORD-8503,CUST-951,2803.1,Cancelled
ORD-8504,CUST-530,4216.79,Cancelled
ORD-8505,CUST-961,2402.35,Cancelled
ORD-8506,CUST-805,4967.29,Completed
ORD-8507,CUST-957,3436.73,Completed
ORD-8508,CUST-883,3800.94,Cancelled
ORD-8509,CUST-655,2198.36,Completed
ORD-8510,CUST-865,4175.19,Cancelled
ORD-8511,CUST-719,412.58,Error_404
ORD-8512,CUST-724,3837.6,Completed
ORD-8513,CUST-842,226.61,Cancelled
ORD-8514,CUST-608,1711.76,Pending
ORD-8515,CUST-791,2193.88,Error_404
ORD-8516,CUST-791,3298.29,Pending
ORD-8517,CUST-977,1202.74,Error_404
ORD-8518,CUST-529,4521.57,Error_404
ORD-8519,CUST-992,2763.19,Cancelled
ORD-8520,CUST-768,3814.5,Completed
ORD-8521,CUST-612,2586.42,Error_404
ORD-8522,CUST-737,3123.23,Completed
ORD-8523,CUST-803,2000.88,Completed
ORD-8524,CUST-978,4944.17,Error_404
ORD-8525,CUST-721,3548.16,Completed
ORD-8526,CUST-725,2266.18,Error_404
ORD-8527,CUST-852,4367.75,Cancelled
ORD-8528,CUST-793,1849.63,Cancelled
ORD-8529,CUST-812,1506.93,Pending
ORD-8530,CUST-635,1919.21,Pending
ORD-8531,CUST-788,188.04,Pending
ORD-8532,CUST-559,4858.09,Completed
ORD-8533,CUST-563,2442.21,Cancelled
ORD-8534,CUST-954,376.26,Error_404
ORD-8535,CUST-876,2886.75,Cancelled
ORD-8536,CUST-844,2263.7,Completed
ORD-8537,CUST-777,1082.18,Cancelled
ORD-8538,CUST-681,648.08,Completed
ORD-8539,CUST-796,3771.22,Pending
ORD-8540,CUST-606,2615.85,Error_404
ORD-8541,CUST-741,1588.36,Error_404
ORD-8542,CUST-849,3595.11,Error_404
ORD-8543,CUST-791,890.3,Pending
ORD-8544,CUST-991,4041.36,Error_404
ORD-8545,CUST-545,4252.49,Pending
ORD-8546,CUST-889,3454.19,Pending
ORD-8547,CUST-940,4485.16,Pending
ORD-8548,CUST-695,3506.04,Completed
ORD-8549,CUST-686,685.18,Error_404
ORD-8550,CUST-961,3063.97,Cancelled
ORD-8551,CUST-689,66.98,Cancelled
ORD-8552,CUST-894,3159.25,Pending
ORD-8553,CUST-581,687.23,Pending
ORD-8554,CUST-515,2767.9,Error_404
ORD-8555,CUST-983,3973.7,Completed
ORD-8556,CUST-677,3845.4,Cancelled
ORD-8557,CUST-855,73.17,Error_404
ORD-8558,CUST-936,4909.28,Cancelled
ORD-8559,CUST-631,1971.58,Error_404
ORD-8560,CUST-731,4091.81,Cancelled
ORD-8561,CUST-994,3084.25,Completed
ORD-8562,CUST-513,4197.68,Pending
ORD-8563,CUST-626,4591.01,Pending
ORD-8564,CUST-739,2004.57,Completed
ORD-8565,CUST-684,3095.73,Pending
ORD-8566,CUST-948,3530.79,Cancelled
ORD-8567,CUST-510,2382.29,Completed
ORD-8568,CUST-590,2265.63,Error_404
ORD-8569,CUST-939,412.08,Error_404
ORD-8570,CUST-679,2365.07,Error_404
ORD-8571,CUST-838,2692.54,Pending
ORD-8572,CUST-829,3154.59,Error_404
ORD-8573,CUST-749,2407.8,Completed
ORD-8574,CUST-808,835.37,Completed
ORD-8575,CUST-850,396.69,Cancelled
ORD-8576,CUST-808,1760.03,Completed
ORD-8577,CUST-589,2766.53,Error_404
ORD-8578,CUST-932,1612.67,Completed
ORD-8579,CUST-608,3077.01,Cancelled
ORD-8580,CUST-899,4738.95,Pending
ORD-8581,CUST-907,4641.63,Error_404
ORD-8582,CUST-978,2225.03,Pending
ORD-8583,CUST-604,4290.81,Cancelled
ORD-8584,CUST-580,2535.83,Completed
ORD-8585,CUST-886,3376.47,Pending
ORD-8586,CUST-882,4326.39,Completed
ORD-8587,CUST-976,827.4,Error_404
ORD-8588,CUST-884,2137.63,Pending
ORD-8589,CUST-694,4966.06,Cancelled
ORD-8590,CUST-931,1066.84,Completed
ORD-8591,CUST-800,1919.73,Pending
ORD-8592,CUST-585,1649.62,Pending
ORD-8593,CUST-906,4991.41,Error_404
ORD-8594,CUST-986,2179.62,Cancelled
ORD-8595,CUST-691,4293.79,Pending
ORD-8596,CUST-990,1844.96,Cancelled
ORD-8597,CUST-877,493.04,Cancelled
ORD-8598,CUST-639,1236.06,Error_404
ORD-8599,CUST-665,1791.91,Error_404
ORD-8600,CUST-535,3747.84,Cancelled
ORD-8601,CUST-832,1963.5,Pending
ORD-8602,CUST-906,2902.18,Pending
ORD-8603,CUST-875,1785.86,Completed
ORD-8604,CUST-656,1374.37,Completed
ORD-8605,CUST-841,2947.4,Completed
ORD-8606,CUST-881,992.8,Error_404
ORD-8607,CUST-510,2159.87,Pending
ORD-8608,CUST-895,3895.38,Cancelled
ORD-8609,CUST-699,2762.58,Cancelled
ORD-8610,CUST-818,2951.56,Completed
ORD-8611,CUST-746,3881.53,Cancelled
ORD-8612,CUST-915,4130.77,Cancelled
ORD-8613,CUST-714,3129.54,Completed
ORD-8614,CUST-962,1121.79,Completed
ORD-8615,CUST-518,1655.6,Cancelled
ORD-8616,CUST-537,3662.77,Pending
ORD-8617,CUST-599,914.84,Completed
ORD-8618,CUST-892,372.34,Error_404
ORD-8619,CUST-871,3948.85,Completed
ORD-8620,CUST-509,3850.92,Error_404
ORD-8621,CUST-563,2673.78,Error_404
ORD-8622,CUST-688,3380.23,Error_404
ORD-8623,CUST-500,4356.81,Completed
ORD-8624,CUST-822,1701.8,Pending
ORD-8625,CUST-714,2975.65,Completed
ORD-8626,CUST-830,3668.65,Error_404
ORD-8627,CUST-858,3334.9,Completed
ORD-8628,CUST-737,2115.86,Error_404
ORD-8629,CUST-511,725.52,Cancelled
ORD-8630,CUST-958,2861.78,Pending
ORD-8631,CUST-658,1597.0,Cancelled
ORD-8632,CUST-572,2595.65,Pending
ORD-8633,CUST-746,952.19,Pending
ORD-8634,CUST-699,2595.69,Error_404
ORD-8635,CUST-928,4604.79,Error_404
ORD-8636,CUST-557,4244.14,Error_404
ORD-8637,CUST-546,1660.72,Cancelled
ORD-8638,CUST-966,3249.06,Completed
ORD-8639,CUST-709,598.43,Completed
ORD-8640,CUST-814,2484.01,Error_404
ORD-8641,CUST-696,2990.26,Completed
ORD-8642,CUST-527,2406.1,Cancelled
ORD-8643,CUST-866,3413.35,Error_404
ORD-8644,CUST-833,3742.82,Pending
ORD-8645,CUST-601,1983.46,Pending
ORD-8646,CUST-548,2799.49,Cancelled
ORD-8647,CUST-741,2333.66,Completed
ORD-8648,CUST-926,349.35,Completed
ORD-8649,CUST-598,2219.03,Error_404
ORD-8650,CUST-873,74.7,Pending
ORD-8651,CUST-539,1919.25,Cancelled
ORD-8652,CUST-923,3306.37,Completed
ORD-8653,CUST-894,3785.14,Pending
ORD-8654,CUST-852,3073.81,Completed
ORD-8655,CUST-834,2506.24,Pending
ORD-8656,CUST-826,1306.34,Completed
ORD-8657,CUST-922,3323.0,Cancelled
ORD-8658,CUST-524,912.7,Error_404
ORD-8659,CUST-795,1595.2,Error_404
ORD-8660,CUST-629,80.03,Pending
ORD-8661,CUST-659,1294.59,Error_404
ORD-8662,CUST-632,742.54,Pending
ORD-8663,CUST-666,3650.23,Pending
ORD-8664,CUST-835,2746.82,Cancelled
ORD-8665,CUST-619,4810.45,Error_404
ORD-8666,CUST-868,2107.38,Pending
ORD-8667,CUST-665,1315.54,Cancelled
ORD-8668,CUST-542,4642.1,Completed
ORD-8669,CUST-868,314.64,Completed
ORD-8670,CUST-775,1177.37,Pending
ORD-8671,CUST-747,3681.58,Error_404
ORD-8672,CUST-765,3541.73,Cancelled
ORD-8673,CUST-890,906.08,Error_404
ORD-8674,CUST-646,4287.53,Cancelled
ORD-8675,CUST-767,3549.0,Completed
ORD-8676,CUST-574,4536.08,Cancelled
ORD-8677,CUST-957,482.07,Error_404
ORD-8678,CUST-675,1013.12,Pending
ORD-8679,CUST-902,854.57,Completed
ORD-8680,CUST-689,3611.39,Cancelled
ORD-8681,CUST-523,2868.92,Error_404
ORD-8682,CUST-579,4864.62,Error_404
ORD-8683,CUST-506,864.28,Completed
ORD-8684,CUST-893,713.76,Pending
ORD-8685,CUST-938,3754.28,Pending
ORD-8686,CUST-969,3589.9,Completed
ORD-8687,CUST-622,3739.33,Cancelled
ORD-8688,CUST-936,1139.18,Completed
ORD-8689,CUST-917,2928.38,Completed
ORD-8690,CUST-589,2456.73,Pending
ORD-8691,CUST-708,3023.31,Pending
ORD-8692,CUST-895,3344.85,Error_404
ORD-8693,CUST-917,4475.58,Completed
ORD-8694,CUST-977,40.06,Pending
ORD-8695,CUST-816,1914.27,Completed
ORD-8696,CUST-917,3869.31,Pending
ORD-8697,CUST-927,1546.61,Cancelled
ORD-8698,CUST-584,1321.57,Pending
ORD-8699,CUST-726,1289.97,Pending
ORD-8700,CUST-530,-87.69770111862738,Pending
ORD-8701,CUST-973,504.14,Cancelled
ORD-8702,CUST-949,3007.3,Pending
ORD-8703,CUST-968,4836.39,Completed
ORD-8704,CUST-514,1877.64,Error_404
ORD-8705,CUST-564,2744.05,Completed
ORD-8706,CUST-708,747.93,Completed
ORD-8707,CUST-586,1588.41,Error_404
ORD-8708,CUST-634,3342.01,Error_404
ORD-8709,CUST-658,4676.45,Cancelled
ORD-8710,CUST-587,1222.52,Pending
ORD-8711,CUST-787,596.95,Pending
ORD-8712,CUST-904,513.08,Error_404
ORD-8713,CUST-655,4129.03,Cancelled
ORD-8714,CUST-893,4868.35,Cancelled
ORD-8715,CUST-915,2019.29,Error_404
ORD-8716,CUST-887,4696.6,Pending
ORD-8717,CUST-791,4516.5,Cancelled
ORD-8718,CUST-983,4977.47,Cancelled
ORD-8719,CUST-685,1746.18,Cancelled
ORD-8720,CUST-655,1542.49,Completed
ORD-8721,CUST-985,995.75,Completed
ORD-8722,CUST-976,4734.59,Error_404
ORD-8723,CUST-661,4932.86,Completed
ORD-8724,CUST-916,4301.34,Error_404
ORD-8725,CUST-977,1726.71,Cancelled
ORD-8726,CUST-996,4371.85,Cancelled
ORD-8727,CUST-650,592.11,Completed
ORD-8728,CUST-886,1973.86,Pending
ORD-8729,CUST-954,4695.57,Error_404
ORD-8730,CUST-996,3365.92,Error_404
ORD-8731,CUST-979,2380.51,Cancelled
ORD-8732,CUST-685,246.19,Cancelled
ORD-8733,CUST-668,2308.45,Completed
ORD-8734,CUST-866,2940.24,Cancelled
ORD-8735,CUST-656,2784.56,Error_404
ORD-8736,CUST-746,4382.65,Error_404
ORD-8737,CUST-729,1580.76,Pending
ORD-8738,CUST-557,2758.09,Completed
ORD-8739,CUST-997,2546.72,Pending
ORD-8740,CUST-947,1715.8,Error_404
ORD-8741,CUST-572,2294.84,Error_404
ORD-8742,CUST-506,1789.65,Error_404
ORD-8743,CUST-983,1097.74,Completed
ORD-8744,CUST-547,3256.82,Error_404
ORD-8745,CUST-534,1223.99,Cancelled
ORD-8746,CUST-872,2490.12,Completed
ORD-8747,CUST-758,2152.71,Completed
ORD-8748,CUST-743,984.22,Pending
ORD-8749,CUST-667,734.33,Pending
ORD-8750,CUST-542,4907.62,Completed
ORD-8751,CUST-821,4908.56,Completed
ORD-8752,CUST-755,1382.3,Cancelled
ORD-8753,CUST-500,1380.02,Error_404
ORD-8754,CUST-948,4642.95,Completed
ORD-8755,CUST-611,3690.15,Cancelled
ORD-8756,CUST-990,817.21,Error_404
ORD-8757,CUST-951,4913.4,Completed
ORD-8758,CUST-692,3992.09,Completed
ORD-8759,CUST-811,1598.66,Completed
ORD-8760,CUST-792,367.05,Error_404
ORD-8761,CUST-901,1545.22,Pending
ORD-8762,CUST-964,2459.45,Pending
ORD-8763,CUST-750,3703.78,Cancelled
ORD-8764,CUST-760,539.31,Error_404
ORD-8765,CUST-660,1983.69,Completed
ORD-8766,CUST-536,3101.29,Cancelled
ORD-8767,CUST-558,3759.35,Pending
ORD-8768,CUST-663,2176.3,Pending
ORD-8769,CUST-982,4476.69,Pending
ORD-8770,CUST-869,1604.2,Completed
ORD-8771,CUST-591,1646.2,Cancelled
ORD-8772,CUST-624,3927.98,Error_404
ORD-8773,CUST-582,4114.78,Error_404
ORD-8774,CUST-994,696.3,Completed
ORD-8775,CUST-572,4297.1,Completed
ORD-8776,CUST-510,4860.65,Pending
ORD-8777,CUST-707,1383.37,Completed
ORD-8778,CUST-919,917.71,Cancelled
ORD-8779,CUST-909,1453.22,Cancelled
ORD-8780,CUST-503,676.37,Completed
ORD-8781,CUST-858,1623.43,Cancelled
ORD-8782,CUST-820,4978.49,Error_404
ORD-8783,CUST-813,1704.36,Pending
ORD-8784,CUST-699,3716.94,Error_404
ORD-8785,CUST-770,4274.7,Cancelled
ORD-8786,CUST-748,4212.07,Completed
ORD-8787,CUST-958,4052.58,Error_404
ORD-8788,CUST-760,1493.07,Cancelled
ORD-8789,CUST-776,4676.15,Completed
ORD-8790,CUST-542,4539.94,Pending
ORD-8791,CUST-676,2911.05,Completed
ORD-8792,CUST-949,3756.52,Completed
ORD-8793,CUST-538,4056.83,Cancelled
ORD-8794,CUST-732,4146.74,Pending
ORD-8795,CUST-581,1603.07,Error_404
ORD-8796,CUST-756,1080.06,Cancelled
ORD-8797,CUST-983,3651.56,Error_404
ORD-8798,CUST-780,2481.2,Pending
ORD-8799,CUST-894,3249.21,Error_404
ORD-8800,CUST-947,1095.9,Error_404
ORD-8801,CUST-733,307.37,Pending
ORD-8802,CUST-693,1497.65,Cancelled
ORD-8803,CUST-726,4247.78,Completed
ORD-8804,CUST-815,2834.48,Error_404
ORD-8805,CUST-917,2754.77,Pending
ORD-8806,CUST-991,2851.2,Error_404
ORD-8807,CUST-668,2995.98,Completed
ORD-8808,CUST-804,40.63,Pending
ORD-8809,CUST-986,3632.66,Error_404
ORD-8810,CUST-680,4882.81,Cancelled
ORD-8811,CUST-711,968.81,Cancelled
ORD-8812,CUST-741,3982.55,Cancelled
ORD-8813,CUST-821,2724.52,Completed
ORD-8814,CUST-673,2090.52,Error_404
ORD-8815,CUST-888,1475.86,Error_404
ORD-8816,CUST-975,430.46,Cancelled
ORD-8817,CUST-738,3477.29,Error_404
ORD-8818,CUST-620,2334.09,Completed
ORD-8819,CUST-715,238.99,Completed
ORD-8820,CUST-687,2433.32,Error_404
ORD-8821,CUST-622,1167.15,Pending
ORD-8822,CUST-751,1266.4,Error_404
ORD-8823,CUST-898,3162.6,Pending
ORD-8824,CUST-544,524.96,Pending
ORD-8825,CUST-580,76.5,Error_404
ORD-8826,CUST-896,2656.37,Error_404
ORD-8827,CUST-534,3196.69,Cancelled
ORD-8828,CUST-647,2973.67,Error_404
ORD-8829,CUST-872,3550.99,Error_404
ORD-8830,CUST-848,3578.16,Cancelled
ORD-8831,CUST-715,989.53,Error_404
ORD-8832,CUST-957,4207.81,Error_404
ORD-8833,CUST-765,4852.65,Pending
ORD-8834,CUST-983,2592.05,Completed
ORD-8835,CUST-972,15.54,Pending
ORD-8836,CUST-874,1786.67,Pending
ORD-8837,CUST-809,1233.01,Error_404
ORD-8838,CUST-643,1412.16,Cancelled
ORD-8839,CUST-731,3249.01,Cancelled
ORD-8840,CUST-777,2350.02,Pending
ORD-8841,CUST-743,3047.6,Error_404
ORD-8842,CUST-716,3444.78,Pending
ORD-8843,CUST-620,1545.85,Pending
ORD-8844,CUST-984,4360.15,Error_404
ORD-8845,CUST-624,975.51,Cancelled
ORD-8846,CUST-518,124.19,Completed
ORD-8847,CUST-966,1295.73,Error_404
ORD-8848,CUST-809,4217.72,Error_404
ORD-8849,CUST-547,775.6,Cancelled
ORD-8850,CUST-599,3929.68,Cancelled
ORD-8851,CUST-514,4813.8,Cancelled
ORD-8852,CUST-940,3082.84,Error_404
ORD-8853,CUST-992,4807.35,Pending
ORD-8854,CUST-979,1302.82,Completed
ORD-8855,CUST-529,535.64,Error_404
ORD-8856,CUST-948,4192.23,Cancelled
ORD-8857,CUST-702,1462.34,Pending
ORD-8858,CUST-690,4279.63,Error_404
ORD-8859,CUST-602,4951.49,Pending
ORD-8860,CUST-863,3748.4,Pending
ORD-8861,CUST-907,4837.83,Completed
ORD-8862,CUST-547,2577.67,Cancelled
ORD-8863,CUST-763,3579.4,Cancelled
ORD-8864,CUST-943,52.18,Pending
ORD-8865,CUST-598,4893.51,Pending
ORD-8866,CUST-510,615.15,Completed
ORD-8867,CUST-987,3007.47,Error_404
ORD-8868,CUST-514,1920.87,Error_404
ORD-8869,CUST-974,543.46,Completed
ORD-8870,CUST-546,4684.96,Completed
ORD-8871,CUST-664,3888.49,Pending
ORD-8872,CUST-569,3458.97,Error_404
ORD-8873,CUST-518,152.63,Pending
ORD-8874,CUST-713,2954.85,Error_404
ORD-8875,CUST-830,763.31,Cancelled
ORD-8876,CUST-776,1029.33,Error_404
ORD-8877,CUST-968,1431.44,Pending
ORD-8878,CUST-999,4342.73,Error_404
ORD-8879,CUST-688,1809.11,Completed
ORD-8880,CUST-828,3130.16,Pending
ORD-8881,CUST-853,181.24,Cancelled
ORD-8882,CUST-690,1176.94,Pending
ORD-8883,CUST-632,3995.26,Cancelled
ORD-8884,CUST-705,1813.72,Pending
ORD-8885,CUST-931,2216.28,Pending
ORD-8886,CUST-946,1118.8,Cancelled
ORD-8887,CUST-849,4038.92,Error_404
ORD-8888,CUST-837,2516.53,Completed
ORD-8889,CUST-844,1910.11,Error_404
ORD-8890,CUST-744,4469.64,Cancelled
ORD-8891,CUST-950,4947.0,Cancelled
ORD-8892,CUST-895,2387.67,Cancelled
ORD-8893,CUST-558,1838.75,Pending
ORD-8894,CUST-993,174.47,Cancelled
ORD-8895,CUST-866,1108.86,Cancelled
ORD-8896,CUST-587,2938.08,Completed
ORD-8897,CUST-916,4443.41,Pending
ORD-8898,CUST-760,2442.22,Cancelled
ORD-8899,CUST-674,4528.42,Completed
ORD-8900,CUST-681,3826.1,Cancelled
ORD-8901,CUST-702,2913.89,Completed
ORD-8902,CUST-883,1980.57,Pending
ORD-8903,CUST-512,1931.87,Pending
ORD-8904,CUST-896,3482.62,Pending
ORD-8905,CUST-631,740.31,Error_404
ORD-8906,CUST-939,2593.22,Pending
ORD-8907,CUST-953,2547.52,Error_404
ORD-8908,CUST-812,605.15,Pending
ORD-8909,CUST-961,4285.96,Cancelled
ORD-8910,CUST-814,2493.5,Pending
ORD-8911,CUST-672,3991.72,Error_404
ORD-8912,CUST-780,1370.12,Error_404
ORD-8913,CUST-843,2836.63,Completed
ORD-8914,CUST-659,914.85,Cancelled
ORD-8915,CUST-936,1844.9,Completed
ORD-8916,CUST-706,1441.89,Cancelled
ORD-8917,CUST-795,2680.19,Pending
ORD-8918,CUST-936,2081.07,Cancelled
ORD-8919,CUST-591,3475.79,Pending
ORD-8920,CUST-709,230.73,Cancelled
ORD-8921,CUST-584,208.01,Pending
ORD-8922,CUST-567,2673.94,Cancelled
ORD-8923,CUST-842,3718.72,Cancelled
ORD-8924,CUST-683,4460.65,Completed
ORD-8925,CUST-508,2391.64,Pending
ORD-8926,CUST-697,3109.7,Cancelled
ORD-8927,CUST-500,2129.05,Cancelled
ORD-8928,CUST-872,4765.3,Completed
ORD-8929,CUST-893,4979.78,Error_404
ORD-8930,CUST-813,1767.65,Pending
ORD-8931,CUST-617,4384.74,Pending
ORD-8932,CUST-911,4138.88,Pending
ORD-8933,CUST-877,1121.81,Error_404
ORD-8934,CUST-992,2714.8,Pending
ORD-8935,CUST-749,416.96,Completed
ORD-8936,CUST-719,1270.99,Error_404
ORD-8937,CUST-752,2703.4,Error_404
ORD-8938,CUST-788,2654.67,Completed
ORD-8939,CUST-837,738.59,Error_404
ORD-8940,CUST-659,1557.98,Pending
ORD-8941,CUST-957,1676.26,Pending
ORD-8942,CUST-917,1230.68,Cancelled
ORD-8943,CUST-795,3257.78,Completed
ORD-8944,CUST-967,560.0,Error_404
ORD-8945,CUST-703,4041.97,Completed
ORD-8946,CUST-724,2913.98,Error_404
ORD-8947,CUST-862,14.57,Cancelled
ORD-8948,CUST-947,4094.86,Error_404
ORD-8949,CUST-680,3671.12,Cancelled
ORD-8950,CUST-790,1148.05,Completed
ORD-8951,CUST-503,2583.8,Pending
ORD-8952,CUST-815,2076.5,Pending
ORD-8953,CUST-778,585.37,Pending
ORD-8954,CUST-581,1672.8,Completed
ORD-8955,CUST-943,825.54,Completed
ORD-8956,CUST-945,434.16,Completed
ORD-8957,CUST-691,3988.04,Pending
ORD-8958,CUST-958,1328.23,Cancelled
ORD-8959,CUST-998,1552.59,Cancelled
ORD-8960,CUST-981,3057.44,Pending
ORD-8961,CUST-801,1445.62,Error_404
ORD-8962,CUST-728,4800.71,Error_404
ORD-8963,CUST-542,2700.32,Completed
ORD-8964,CUST-900,868.88,Pending
ORD-8965,CUST-689,3606.38,Pending
ORD-8966,CUST-880,4168.24,Completed
ORD-8967,CUST-887,3055.27,Cancelled
ORD-8968,CUST-953,2117.65,Pending
ORD-8969,CUST-808,994.48,Pending
ORD-8970,CUST-720,424.9,Completed
ORD-8971,CUST-995,844.76,Error_404
ORD-8972,CUST-561,3415.19,Cancelled
ORD-8973,CUST-893,1630.48,Error_404
ORD-8974,CUST-944,4374.98,Error_404
ORD-8975,CUST-846,1776.39,Completed
ORD-8976,CUST-577,2611.7,Completed
ORD-8977,CUST-771,1566.93,Completed
ORD-8978,CUST-543,3101.04,Error_404
ORD-8979,CUST-623,3514.23,Error_404
ORD-8980,CUST-863,758.55,Cancelled
ORD-8981,CUST-946,936.21,Error_404
ORD-8982,CUST-791,4774.41,Pending
ORD-8983,CUST-789,3338.83,Error_404
ORD-8984,CUST-884,1699.47,Error_404
ORD-8985,CUST-581,3636.69,Pending
ORD-8986,CUST-585,3682.31,Cancelled
ORD-8987,CUST-736,1469.08,Cancelled
ORD-8988,CUST-520,4084.65,Pending
ORD-8989,CUST-786,3453.41,Pending
ORD-8990,CUST-907,3105.86,Cancelled
ORD-8991,CUST-701,3521.47,Error_404
ORD-8992,CUST-923,353.06,Error_404
ORD-8993,CUST-840,1917.95,Completed
ORD-8994,CUST-546,925.12,Cancelled
ORD-8995,CUST-881,2273.9,Completed
ORD-8996,CUST-963,426.49,Completed
ORD-8997,CUST-828,607.49,Completed
ORD-8998,CUST-597,1066.6,Error_404
ORD-8999,CUST-912,4051.81,Cancelled
ORD-9000,CUST-600,CORRUPTED_DATA,Completed
ORD-9001,CUST-998,1237.04,Completed
ORD-9002,CUST-698,3989.63,Completed
ORD-9003,CUST-926,966.03,Completed
ORD-9004,CUST-678,824.82,Cancelled
ORD-9005,CUST-861,341.45,Completed
ORD-9006,CUST-677,3861.29,Error_404
ORD-9007,CUST-732,4365.13,Cancelled
ORD-9008,CUST-901,2061.16,Pending
ORD-9009,CUST-715,3016.8,Completed
ORD-9010,CUST-619,3584.29,Completed
ORD-9011,CUST-932,3581.77,Cancelled
ORD-9012,CUST-583,1896.37,Pending
ORD-9013,CUST-509,1752.87,Completed
ORD-9014,CUST-939,1835.95,Pending
ORD-9015,CUST-959,2249.92,Completed
ORD-9016,CUST-997,3646.7,Cancelled
ORD-9017,CUST-845,512.95,Cancelled
ORD-9018,CUST-925,1242.62,Error_404
ORD-9019,CUST-599,1063.5,Completed
ORD-9020,CUST-695,2053.69,Completed
ORD-9021,CUST-778,204.6,Completed
ORD-9022,CUST-888,4169.2,Pending
ORD-9023,CUST-619,3659.31,Error_404
ORD-9024,CUST-727,1805.32,Cancelled
ORD-9025,CUST-802,4853.53,Pending
ORD-9026,CUST-783,4989.56,Error_404
ORD-9027,CUST-746,3052.68,Error_404
ORD-9028,CUST-631,3804.26,Cancelled
ORD-9029,CUST-996,2607.71,Error_404
ORD-9030,CUST-680,2284.78,Cancelled
ORD-9031,CUST-949,3223.03,Pending
ORD-9032,CUST-668,823.49,Cancelled
ORD-9033,CUST-805,1312.04,Error_404
ORD-9034,CUST-959,1246.05,Completed
ORD-9035,CUST-719,3858.28,Completed
ORD-9036,CUST-762,3712.72,Completed
ORD-9037,CUST-941,2456.89,Cancelled
ORD-9038,CUST-586,3770.53,Pending
ORD-9039,CUST-701,1092.89,Error_404
ORD-9040,CUST-630,2930.93,Completed
ORD-9041,CUST-759,515.01,Completed
ORD-9042,CUST-643,1981.03,Completed
ORD-9043,CUST-755,1332.7,Error_404
ORD-9044,CUST-596,2364.97,Pending
ORD-9045,CUST-591,1330.0,Completed
ORD-9046,CUST-905,1847.15,Completed
ORD-9047,CUST-883,4895.41,Completed
ORD-9048,CUST-570,829.31,Pending
ORD-9049,CUST-601,4558.56,Completed
ORD-9050,CUST-941,4615.75,Pending
ORD-9051,CUST-672,1393.05,Completed
ORD-9052,CUST-832,1640.68,Completed
ORD-9053,CUST-555,1618.05,Cancelled
ORD-9054,CUST-714,1982.02,Error_404
ORD-9055,CUST-956,3953.96,Pending
ORD-9056,CUST-782,4904.4,Completed
ORD-9057,CUST-858,1704.26,Cancelled
ORD-9058,CUST-913,1749.76,Error_404
ORD-9059,CUST-957,516.74,Error_404
ORD-9060,CUST-590,2393.8,Cancelled
ORD-9061,CUST-941,2626.95,Cancelled
ORD-9062,CUST-651,785.72,Error_404
ORD-9063,CUST-731,1399.68,Completed
ORD-9064,CUST-505,4333.37,Error_404
ORD-9065,CUST-643,4910.41,Cancelled
ORD-9066,CUST-896,2694.79,Error_404
ORD-9067,CUST-910,3265.38,Pending
ORD-9068,CUST-853,1754.17,Cancelled
ORD-9069,CUST-880,1838.87,Pending
ORD-9070,CUST-598,3334.67,Pending
ORD-9071,CUST-846,1714.91,Pending
ORD-9072,CUST-767,2602.66,Pending
ORD-9073,CUST-703,560.41,Error_404
ORD-9074,CUST-611,695.49,Error_404
ORD-9075,CUST-789,4199.0,Pending
ORD-9076,CUST-901,2675.99,Pending
ORD-9077,CUST-557,817.06,Cancelled
ORD-9078,CUST-697,571.91,Pending
ORD-9079,CUST-806,4653.77,Error_404
ORD-9080,CUST-888,1511.87,Pending
ORD-9081,CUST-644,2769.7,Error_404
ORD-9082,CUST-667,1751.1,Pending
ORD-9083,CUST-904,2959.38,Completed
ORD-9084,CUST-502,1949.57,Cancelled
ORD-9085,CUST-811,4046.94,Completed
ORD-9086,CUST-503,4472.13,Error_404
ORD-9087,CUST-713,3334.89,Cancelled
ORD-9088,CUST-793,3619.55,Pending
ORD-9089,CUST-593,2074.29,Pending
ORD-9090,CUST-812,169.9,Cancelled
ORD-9091,CUST-719,3064.2,Completed
ORD-9092,CUST-892,1842.03,Cancelled
ORD-9093,CUST-541,3291.19,Error_404
ORD-9094,CUST-760,1974.08,Pending
ORD-9095,CUST-870,1718.24,Cancelled
ORD-9096,CUST-726,3541.44,Cancelled
ORD-9097,CUST-761,2710.0,Pending
ORD-9098,CUST-805,4698.39,Error_404
ORD-9099,CUST-734,509.46,Completed
ORD-9100,CUST-581,745.59,Cancelled
ORD-9101,CUST-840,63.6,Completed
ORD-9102,CUST-851,3049.28,Error_404
ORD-9103,CUST-930,2869.62,Error_404
ORD-9104,CUST-643,3236.93,Pending
ORD-9105,CUST-641,3816.22,Error_404
ORD-9106,CUST-725,1883.82,Error_404
ORD-9107,CUST-885,2685.53,Completed
ORD-9108,CUST-644,2203.52,Error_404
